Transaction_ID,Customer_ID,Transaction_Timestamp,Amount,Merchant_Category,Payment_Method,City,State,Country,Device_Type,Customer_Type,Transaction_Status,Fraud_Flag,Risk_Score,Risk_Level,Risk_Factors,Failed_Attempts_24h,Transactions_Last_10_Min,Card_Network,Merchant_ID,Transaction_Currency,IP_Risk_Category
TXN139657,CUST7850,2026-04-24 23:54:16,141.29, Clothing , Wallet ,Mumbai,MH,India,Android,NEW,APPROVED,Y,86,Critical,New Device; Velocity Alert; Location Mismatch,6,3,RuPay,MID4356,INR,VPN Detected
TXN124077,CUST9932,2026-02-16 22:33:00,2916.14,Healthcare,Debit Card,Mumbai,MH,India,Windows,New,Approved,No,8,Low,,12,6,RuPay,MID2575,,New IP
TXN110135,CUST6288,2026-07-11 06:47:00,2332.55,Fuel,Credit Card,Mumbai,MH,India,MacOS,Premium,approved,No,21,Low,,8,5,Mastercard,MID1775,INR,VPN Detected
TXN119269,CUST8614,2026-02-23 15:46:00,5251.63,Clothing,Credit Card,Thane,MH,India,Windows,Regular,Approved,No,6,Low,,0,0,Mastercard,MID8522,INR,New IP
TXN117161,CUST6006,2026-07-18 03:58:00,3490.38,Clothing,Net Banking,Nashik,MH,India,Windows,New,Approved,No,15,Low,,3,3,Visa,MID7370,INR,Trusted
TXN139132,CUST7970,2026-01-03 21:24:26,1000.83, Healthcare ,Credit  Card,Hyderabad,TS,India,windows, New ,PENDING,YES,45,Low,High Amount; Failed Authentication,13,5,Amex,MID4880,INR,Blacklisted
TXN119594,CUST1670,2026-04-20 01:43:00,913.84,Jewellery,Credit Card,Kolkata,WB,India,Windows,Premium,Approved,No,16,Low,Unusual Time,7,5,Mastercard,MID2286,INR,Trusted
TXN100096,CUST1700,2026-04-26 22:10:00,7031.54,Clothing,Wallet,Bengaluru,KA,India,MacOS,Premium,Approved,No,3,Low,,7,5,RUPAY,MID5754,INR,New IP
TXN127719,CUST3762,2026-01-14 01:15:00,373.68,Food & Dining,UPI,Nagpur,MH,India,iOS,New,Approved,No,23,Low,Unusual Time,5,4,Amex,MID5087,INR,VPN Detected
TXN101656,CUST4601,2026-06-20 23:20:00,507.69,Utilities,Credit Card,Gurugram,HR,India,Windows,New,Approved,No,1,Low,,7,4,Mastercard,MID4094,,Trusted
TXN101355,CUST9815,2026-07-04 17:42:00,1798.22,Education,Credit Card,Delhi,DL,India,MacOS,New,Approved,No,1,Low,,9,3,RuPay,MID7574,INR ,VPN Detected
TXN127888,CUST5100,2026-09-19 06:34:00,2492.29,Travel,Credit Card,Noida,UP,India,MacOS,Regular,Approved,No,3,Low,,12,6,visa,MID1463,INR,Trusted
TXN123040,CUST7373,2026-08-27 21:14:00,,Utilities,Debit Card,Kochi,KL,India,Android,New,Approved,No,3,Low,,11,2,RuPay,MID6832,INR ,Trusted
TXN117020,CUST4223,2026-04-03 09:20:00,676.16,Grocery,Debit Card,New Delhi,DL,India,iOS,New,Approved,No,6,Low,,1,0,RuPay,MID4125,INR,trusted
TXN111364,CUST2969,2026-03-09 17:00:00,800.89,Travel,UPI,Gurugram,HR,India,iOS,Regular,Approved,No,9,Low,,11,2, Mastercard ,MID9240,USD,Blacklisted
TXN121843,CUST9947,2026-04-26 17:15:00,810.15,Jewellery,Debit Card,Surat,GJ,India,Android,New,Approved,No,8,Low,,8,5,Visa,MID9402,INR,NEW IP
TXN124875,CUST6632,2026-07-28 05:50:00,2042.36,Travel,Debit Card,,WB,India,MacOS,New,Approved,No,18,Low,,9,1,Visa,MID2452,Rs,Blacklisted
TXN106913,CUST8479,2026-07-20 17:05:00,2122.33,Education,Net Banking,Kolkata,WB,India,Android,Regular,Approved,No,1,Low,,5,0,visa,MID3222,INR,VPN Detected
TXN127824,CUST4490,2026-05-23 03:32:00,1133.94,Gaming,Net Banking,Kolkata,WB,India,Android,Regular,Approved,No,10,Low,Unusual Time,4,6, Mastercard ,MID8538,INR, VPN Detected
TXN137727,CUST9875,2026-04-03 08:35:55,2437.63,travel,Credit Card,Bangalore,KA,India,android,New, Declined ,No,31,Medium,Unusual Time; New Device; Velocity Alert,7,0, Mastercard ,MID3720,USD,New IP
TXN102611,CUST6366,2026-09-01 18:14:00,628.78,Travel,Net Banking,Gurugram,HR,India,Android,Premium,Approved,No,1,Low,,8,0,RUPAY,MID8161,INR, VPN Detected
TXN115177,CUST3780,2026-05-05 02:30:00,416.44,Healthcare,debit card,Delhi,DL,India,Windows,Regular,Approved,No,29,Low,Unusual Time; Velocity Alert,2,3, Mastercard ,MID3127,INR,New IP
TXN142789,CUST1646,2026-11-24 09:02:46,3481.79,food & dining,credit card,Nashik,MH,India, Android ,REGULAR,Pending,Yes,60,Critical,New Device; Velocity Alert; Failed Authentication,8,4,RUPAY,MID6499,INR,NEW IP
TXN130854,CUST4056,2026-02-07 02:33:00,106.93,Education, Wallet ,,UP,India,Windows,Regular,Pending,No,35,Medium,Unusual Time; Location Mismatch,6,3,Mastercard,MID8681,INR,Unknown
TXN127294,CUST7787,2026-04-10 05:02:00,3366.78,Travel,,Pune,MH,India,MacOS,New,Approved,No,1,Low,,2,3,visa,MID2195,,VPN Detected
TXN128171,CUST8988,2026-02-26 19:21:00,1152.5,Online Services,Debit Card,Delhi,DL,India,Windows,Regular,Approved,No,1,Low,,12,3,Mastercard,MID1733,INR,Unknown
TXN140676,CUST8498,2026-01-25 17:50:18,697.88, Utilities ,wallet,Kolkata,WB,India,ios, Regular ,APPROVED,Yes,33,Low,Velocity Alert; Location Mismatch,6,0,RUPAY,MID8473,INR,NEW IP
TXN133591,CUST7420,2026-01-14 19:02:00,,Gaming,Net Banking,Nagpur,MH,India,Windows,New,Approved,No,14,Low,,0,2,Mastercard,MID7971,INR,New IP
TXN106118,CUST5161,2026-06-21 11:04:00,310.82,Clothing,Net Banking,Kochi,KL,India,ANDROID,PREMIUM,Pending,No,1,Low,,1,3,Amex,MID6909,,Trusted
TXN116674,CUST1585,2026-06-11 06:39:00,1280.37,Gaming,Wallet,Nagpur,MH,India,Windows,Regular,Approved,No,4,Low,,3,0,Visa,MID7660,INR,Blacklisted
TXN100819,CUST8142,2026-07-01 08:03:00,278.94,Food & Dining,,Nashik,MH,India,Windows,Premium,Approved,No,1,Low,,6,5,RuPay,MID4911,INR,trusted
TXN133328,CUST3168,2026-07-19 06:07:00,2336.86,Grocery,Debit Card,Pune,MH,India,Android,New,Approved,No,12,Low,,2,3,amex ,MID4310,INR,NEW IP
TXN135476,CUST2477,2026-11-04 08:02:15,1895.42,FOOD & DINING,,thane,MH,India,WINDOWS,Regular,Pending,No ,45,Critical,Unusual Time; New Device; Failed Authentication,13,1,RUPAY,MID7320,INR,Blacklisted
TXN105560,CUST1205,2026-02-21 03:31:00,1698.97,Jewellery,UPI,Nagpur,MH,India,Android,New,Approved,No,13,Low,Unusual Time,7,5,Visa,MID5484,INR,NEW IP
TXN139742,CUST2752,2026-09-10 14:12:47,4449.95,gaming,credit card, PUNE ,MH,India,windows, New ,DECLINED,No ,84,High,New Device,8,5,RUPAY,MID7729,INR,Unknown
TXN129694,CUST7083,2026-08-18 12:43:00,7962.2,Travel,UPI,Indore,MP,India,Android,New,Approved,No,3,Low,,9,6,Amex,MID9265,INR,trusted
TXN114623,CUST4130,2026-01-10 03:47:00,451.92,Electronics,Wallet,Indore,MP,India,MacOS,New,Approved,No,18,Low,Unusual Time,0,1,RuPay,MID2704,INR,New IP
TXN140362,CUST5156,2026-09-25 22:47:19,1081.73,Utilities,UPI,Kolkata,WB,India,ANDROID, Premium ,Blocked,Y,44,Critical,Unusual Time; Location Mismatch; Failed Authentication,13,0,RUPAY,MID3168,INR ,New IP
TXN117968,CUST2003,2026-06-10 17:40:00,9266.53,Clothing,Credit Card,Mumbai,MH,India,iOS,Premium,Approved,No,1,Low,,11,4,Amex,MID8875,INR,VPN Detected
TXN103743,CUST2681,2026-01-09 17:24:00,5009.58,Gaming,Net Banking,Indore,MP,India,iOS,New,Blocked,Yes,44,Medium,New Device,1,5,amex ,MID2819,USD, VPN Detected
TXN111990,CUST9298,2026-05-19 13:32:00,854.61,Education,UPI,Gurugram,HR,India,Android,Regular,Approved,No,1,Low,,11,3,amex ,MID6569,INR,New IP
TXN106997,CUST8585,2026-02-20 02:59:00,1305.96,Healthcare,Wallet,Bengaluru,KA,India,MacOS,New,Approved,No,6,Low,Unusual Time,6,2,Mastercard,MID3212,INR,New IP
TXN137287,CUST3608,2026-12-24 17:28:25,916.27,FUEL,net banking,Bangalore,KA,India,Windows,Premium,blocked, yes ,53,Low,High Amount; Failed Authentication,3,3,visa,MID5218,Rs,VPN Detected
TXN131517,CUST7560,2026-05-26 10:48:00,9901.41,Online Services,,Gurugram,HR,India,Windows,Regular,Approved,No,11,Low,,12,6,Visa,MID2583,INR,New IP
TXN128840,CUST3214,2026-04-25 11:22:00,1057.59,Jewellery,UPI,Ahmedabad,GJ,India,Windows,Regular,Approved,No,14,Low,,3,0,Mastercard,MID7197,Rs,Trusted
TXN111301,CUST7755,2026-04-22 08:24:00,1496.44,Jewellery,Net Banking,Hyderabad,TS,India,iOS,Regular,Approved,No,10,Low,,7,4,RuPay,MID8488,INR,New IP
TXN100101,CUST4912,2026-03-20 07:51:00,7704.62,Utilities,UPI,Indore,MP,India,Android,New,Blocked,No,5,Low,,11,2,Amex,MID7104,INR,NEW IP
TXN112572,CUST9978,2026-07-20 06:48:00,2774.56,,UPI,Kolkata,WB,India,Windows,New,Approved,No,23,Low,New Device,10,2,,MID4323,inr,New IP
TXN102865,CUST2198,2026-05-25 01:44:00,2476.04,Jewellery,Debit Card,Surat,GJ,India,MacOS,Regular, Declined ,No,34,Medium,Unusual Time,0,1,Visa,MID8167,INR,Unknown
TXN128692,CUST1635,2026-06-15 11:48:00,5454.55,Travel,Debit Card,Hyderabad,TS,India,Windows,New,Approved,No,11,Low,,1,0,Visa,MID2586,INR,Trusted
TXN104723,CUST9729,2026-07-31 09:47:00,1363.44,Clothing,Wallet,Mumbai,MH,India,Windows,New,Approved,No,10,Low,,9,4,RUPAY,MID4891,INR,Unknown
TXN115633,CUST9292,2026-07-01 01:49:00,1625.15,Jewellery,Wallet,Nagpur,MH,India,Android,Premium,Approved,No,13,Low,Unusual Time,0,6,Mastercard,MID3321,INR,trusted
TXN138296,CUST8174,2026-03-18 01:47:38,2258.08,TRAVEL,UPI,pune,MH,India,MACOS,New,Declined,No,1,High,Unusual Time; New Device,13,7,Mastercard,MID7841,INR,VPN Detected
TXN124940,CUST5028,2026-07-27 05:29:00,482.77,Healthcare,Net Banking,Delhi,DL,India,MacOS,Premium,Blocked,No,22,Low,,8,6,visa,MID6654,INR, VPN Detected
TXN129498,CUST3711,2026-06-28 23:37:00,11559.51,Clothing,Debit Card,Surat,GJ,India,MacOS,Regular,Approved,No,3,Low,,12,4,RuPay,MID9364,INR,New IP
TXN130759,CUST3974,2026-01-24 15:15:00,8170.37,Travel,UPI,Surat,GJ,India,Android,Regular,Approved,No,10,Low,Location Mismatch,12,5,RUPAY,MID7785,,Blacklisted
TXN107517,CUST9365,2026-03-17 21:42:00,2494.75,Gaming,Wallet,Jaipur,RJ,India,MacOS,,Approved,No,23,Low,New Device,6,3,RUPAY,MID5069,INR, VPN Detected
TXN106081,CUST5669,2026-05-28 10:45:00,200.6,clothing, Debit Card ,Ahmedabad,GJ,India,iOS,Premium,Approved,No,13,Low,,10,6,Mastercard,MID9546,INR,Trusted
TXN119702,CUST2829,2026-07-15 07:39:00,1973.75,Food & Dining,Net Banking,Lucknow,UP,India,Android,Premium,Approved,No,22,Low,,3,2, Mastercard ,MID6916,USD,trusted
TXN142869,CUST7294,2026-05-30 07:45:16,1078.76,utilities,Net Banking,Hyderabad,TS,India,android, Premium , Approved ,Y,35,High,High Amount; Unusual Time,5,3,visa,MID8759,INR,Trusted
TXN135044,CUST8716,2026-02-19 11:36:45,1058.21, Online Services ,NAN,Calcutta,WB,India,WINDOWS,PREMIUM,Declined,No,59,Medium,Failed Authentication,6,3, Mastercard ,MID4529,INR,Trusted
TXN112423,CUST7649,2026-02-14 07:22:00,1661.1,Electronics,Net Banking,Chennai,TN,India,iOS,Regular,APPROVED,No,19,Low,Location Mismatch,7,5,Amex,MID4441,inr,trusted
TXN118718,CUST5347,2026-05-21 13:52:00,2035.85,Utilities,net banking,Kochi,KL,India,Android,Regular,Approved,No,14,Low,,12,1,Visa,MID8501,INR,Blacklisted
TXN136026,CUST2624,2026-12-22 16:08:07,1758.6, Jewellery ,Credit  Card,Gurugram,HR,India, Windows ,PREMIUM,DECLINED,No,34,Critical,,0,2,amex ,MID7272,INR,Trusted
TXN133474,CUST1198,2026-07-29 19:13:00,2321.76,Fuel,Net Banking,Surat,GJ,India,iOS,Regular,Approved,No,5,Low,Velocity Alert,5,6,Amex,MID6958,Rs,Trusted
TXN106577,CUST2276,2026-03-21 20:45:00,6254.5,Jewellery,UPI,Nagpur,MH,India,Windows,Premium,Approved,No,1,Low,,5,1,amex ,MID4479,INR,Unknown
TXN112944,CUST6326,2026-07-14 23:58:00,4494.05,Gaming,UPI,Nagpur,MH,India,Android,New,Approved,No,10,Low,,0,6,Mastercard,MID3085,INR,NEW IP
TXN128275,CUST2868,2026-03-29 07:24:00,369.72,Jewellery,Wallet,Bengaluru,KA,India,MacOS,New,Approved,No,19,Low,,8,5,amex ,MID8485,INR,VPN Detected
TXN138790,CUST3091,2026-12-14 04:40:34,1214.76,HEALTHCARE,Debit Card, DELHI ,DL,India,Windows,PREMIUM,PENDING,Yes,64,Critical,Unusual Time; New Device; Velocity Alert; Failed Authentication,13,2,Mastercard,MID1678,Rs, VPN Detected
TXN107146,CUST9588,2026-02-08 12:51:00,1476.13,Electronics,UPI,Mumbai,MH,India,iOS,Premium,Pending,No,10,Low,,7,0,RuPay,MID7102,INR,trusted
TXN130485,CUST1891,02-02-2026 06:12 AM,-4142.42,Healthcare,UPI,Chennai,TN,India,MacOS,New,Approved,No,13,Low,,12,2,Amex,MID3325,INR,New IP
TXN109599,CUST2598,2026-08-16 17:39:00,2886.49,Online Services,Net Banking,Pune,MH,India,Android,,Approved,No,12,Low,,12,0,Mastercard,MID6180,INR, VPN Detected
TXN102084,CUST7621,2026-02-17 10:43:00,13717.37,Grocery,Wallet,Mumbai,MH,India,Windows,Premium,Approved,No,23,Low,Velocity Alert,6,5,amex ,MID5378,INR, VPN Detected
TXN136629,CUST4372,2026-01-24 10:32:18,3047.82, Jewellery ,UPI,Lucknow,UP,India, Windows ,Regular,Blocked,Yes,26,Low,Unusual Time; New Device,7,0,RUPAY,MID2681,INR,trusted
TXN124365,CUST9381,24/08/2026 09:11,749.25,Utilities,UPI,Delhi,DL,India,Windows,Premium,Approved,No,13,Low,Velocity Alert,2,0,Mastercard,MID9082,INR,Trusted
TXN125205,CUST4233,2026-03-23 23:31:00,15606.66,Clothing,UPI,Ahmedabad,GJ,India,Windows,New,Approved,No,20,Low,New Device,11,0,Amex,MID9058,INR,Blacklisted
TXN102304,CUST8605,2026-06-29 18:04:00,3911.63,Grocery,Credit Card,Nashik,MH,India,Windows,Premium,Approved,No,28,Low,New Device,2,5,RuPay,MID6069,INR, VPN Detected
TXN107721,CUST3970,2026-02-18 16:28:00,Rs.194.92,Travel,Debit Card,Gurugram,HR,India,iOS,New,Approved,No,13,Low,,4,1,Mastercard,MID3272,INR,Unknown
TXN110692,CUST2211,2026-06-17 05:36:00,1306.15,Fuel,UPI,Ahmedabad,GJ,India,MacOS,New,Approved,No,24,Low,,9,3,Visa,MID2937,Rs,Unknown
TXN122790,CUST7254,2026-05-15 06:10:00,4063.69,Jewellery,Wallet,Nashik,MH,India,Windows,Regular,Declined,No,16,Low,,8,4,Visa,MID7837,INR,Trusted
TXN137652,CUST6859,2026-06-28 10:53:08,471.46,electronics,Debit  Card,pune,MH,India, iOS ,regular,pending,Y,28,Critical,Unusual Time; Location Mismatch,3,5,RUPAY,MID4101,INR,Blacklisted
TXN128686,CUST2259,2026-07-22 09:08:00,2990.45,Fuel,Wallet,Hyderabad,TS,India,Windows,Premium,Approved,No,9,Low,,8,6,visa,MID5338,INR ,Unknown
TXN127564,CUST9193,2026-03-01 22:42:00,1312.97,Food & Dining,Credit Card,Kolkata,WB,India,iOS,Premium,Approved,No,3,Low,,3,0,RuPay,MID9980,INR, VPN Detected
TXN133885,CUST3686,2026-01-29 12:58:00,216.88,Grocery,Credit Card,Delhi,DL,India,Windows,Regular,Approved,No,1,Low,,4,4,Amex,MID8122,, VPN Detected
TXN129936,CUST1367,2026-09-04 15:10:00,27534.81,Jewellery,Net Banking,Gurugram,HR,India,MacOS,Regular,Pending,No,5,Low,,10,2,visa,MID4858,INR,VPN Detected
TXN112233,CUST1916,2026-08-03 20:03:00,10923.19,Jewellery,UPI,Bengaluru,KA,India,Android,New,Approved,No,17,Low,,1,1,amex ,MID8852,Rs, VPN Detected
TXN111691,CUST5326,2026-04-02 03:56:00,1376.64,Food & Dining,Credit Card,Nagpur,MH,India,iOS,Premium,approved,No,19,Low,Unusual Time,10,6,Amex,MID3795,INR,Trusted
TXN107902,CUST1730,2026-06-14 09:25:00,10176.57,Healthcare,Credit Card,Bengaluru,KA,India,ANDROID,Premium,Approved,No,1,Low,,4,3,visa,MID3921,INR,NEW IP
TXN141822,CUST2511,2026-01-30 02:30:16,2960.58, Gaming ,wallet,Jaipur,RJ,India,Android,Regular,blocked, yes ,89,High,Location Mismatch,4,6,Mastercard,MID4515,INR,NEW IP
TXN124182,CUST4108,2026-05-07 14:32:00,2003.1,Utilities,UPI,Surat,GJ,India,Windows,Premium,Approved,No,14,Low,,6,1,RUPAY,MID6963,inr,New IP
TXN143389,CUST1630,2026-12-04 19:11:58,190.68,education,wallet,Poona,MH,India,MacOS,PREMIUM,BLOCKED,YES,61,Medium,Unusual Time; Failed Authentication,13,7,RUPAY,MID6691,,Unknown
TXN142039,CUST2903,2026-07-13 03:17:26,98.16,JEWELLERY,wallet,BENGALURU ,KA,India, nan ,REGULAR,Blocked,Yes,1,Low,Unusual Time; Failed Authentication,6,5,RuPay,MID8631,INR,VPN Detected
TXN114222,CUST3231,2026-02-26 18:01:00,8302.58, Online Services ,UPI,Gurugram,HR,India,MacOS,Regular,Approved,No,5,Low,,7,4,Visa,MID6006,INR,Blacklisted
TXN123716,CUST1457,2026-05-25 07:15:00,2478.6,Travel,Credit Card,Gurugram,HR,India,MACOS,New,Approved,No,13,Low,,1,5,RuPay,MID1501,INR,VPN Detected
TXN141061,CUST4815,2026-02-13 06:50:23,2861.8,clothing,credit card,KOLKATA ,WB,India,windows, Regular ,Pending,YES,65,Medium,Failed Authentication,7,0,,MID4830,INR,Blacklisted
TXN125611,CUST1643,2026-08-15 02:47:00,6448.18,Online Services,UPI,Surat,GJ,India,MacOS,New,Approved,No,20,Low,Unusual Time,2,5,amex ,MID2544,Rs,New IP
TXN143431,CUST3681,2026-03-19 23:43:53,594.69, Online Services ,debit card,BENGALURU ,KA,India,android,new,BLOCKED,YES,5,High,,6,0,Visa,MID2401,INR,New IP
TXN112253,CUST7621,2026-08-11 16:21:00,1941.09,Education,Credit Card,Kochi,KL,India,Android,Regular,Declined,No,20,Low,,4,3,Mastercard,MID5080,INR,VPN Detected
TXN123700,CUST8325,2026-08-26 12:47:00,3469.39,Gaming,Debit Card,Delhi,DL,India,MacOS,Regular,Approved,No,3,Low,,10,0,Mastercard,MID4316,INR,Blacklisted
TXN130518,CUST1458,2026-04-25 14:36:00,3311.17,Clothing,UPI,Surat,GJ,India,MacOS,New,Approved,No,1,Low,,9,6,Amex,MID7997,INR,New IP
TXN117369,CUST4445,2026-02-22 07:59:00,4832.32,Travel,Credit Card,Nashik,MH,India,,Regular,Blocked,Yes,50,Medium,New Device,3,5, Mastercard ,MID4097,INR,NEW IP
TXN139322,CUST5506,2026-05-31 19:31:10,777.58,Gaming,upi, kolkata,WB,India,ios,REGULAR, Blocked , yes ,60,High,High Amount; New Device,14,2, Mastercard ,MID7443,INR,Blacklisted
TXN129668,CUST8671,2026-08-09 18:15:00,2609.75,Utilities,Net Banking,Ahmedabad,GJ,India,MacOS,Premium,Approved,No,1,Low,,7,2,RUPAY,MID3851,INR, VPN Detected
TXN128274,CUST7769,2026-07-08 09:59:00,885.72,Fuel,Credit Card,Ahmedabad,GJ,India,Android,Regular,Approved,No,5,Low,,3,3,Visa,MID5076,INR,trusted
TXN124327,CUST5137,2026-04-23 23:47:00,423.41,Healthcare,Debit Card,Hyderabad,TS,India,MacOS,Premium,Approved,No,12,Low,,2,0,RUPAY,MID3091,INR,VPN Detected
TXN102101,CUST6522,2026-09-15 18:45:00,5359.9,Fuel,Credit Card,Bengaluru  ,KA,India,Windows,Premium,Approved,No,12,Low,,7,0,Amex,MID3032,INR,NEW IP
TXN126916,CUST9533,2026-06-28 18:06:00,8138.51,Education,Net Banking,Mumbai,MH,India,Android,New,Declined,No,4,Low,,6,3,visa,MID5477,INR,Blacklisted
TXN115900,CUST8605,2026-05-25 09:03:00,1918.76,Utilities,Net Banking,Indore,MP,India,Windows,Premium,Approved,No,21,Low,New Device,3,0,visa,MID1843,INR, VPN Detected
TXN134879,CUST4075,2026-01-17 07:28:00,3620.73,Online Services,Wallet,Lucknow,UP,India,iOS,Premium,Approved,No,13,Low,,6,3, Mastercard ,MID4387,INR,Blacklisted
TXN123144,CUST7492,2026-03-14 06:45:00,1859.89,Gaming,Wallet,Thane,MH,India,Android,Regular,Approved,No,19,Low,,5,2,RUPAY,MID2406,INR ,Trusted
TXN109181,CUST1478,2026-03-02 09:57:00,4116.6,Food & Dining,UPI,Nagpur,MH,India,iOS,New,Declined,No,19,Low,Velocity Alert,2,0,visa,MID3282,INR,trusted
TXN113961,CUST3333,2026-07-18 18:39:00,6716.35,Food & Dining,Credit Card,Nashik,MH,India,MacOS,Regular,Pending,No,20,Low,,2,2,Mastercard,MID6987,INR,NEW IP
TXN115152,CUST8572,2026-03-15 03:40:00,820.99,Gaming,UPI,GURUGRAM ,HR,India,iOS,Premium,Approved,No,32,Medium,Unusual Time,4,4,visa,MID3741,INR,New IP
TXN129293,CUST1021,2026-05-06 17:07:00,3837.13,Clothing,UPI,Surat,GJ,India,iOS,New,Approved,No,13,Low,,2,6, Mastercard ,MID2734,INR,trusted
TXN126478,CUST9282,2026-03-29 13:47:00,2291.28,Online Services,UPI,Lucknow,UP,India,iOS,Premium,Approved,No,7,Low,,5,5,Amex,MID2744,INR,trusted
TXN111616,CUST5011,2026-02-20 14:12:00,1761.3,Clothing,Debit Card,Gurugram,HR,India,iOS,Regular,Approved,No,16,Low,,12,0,visa,MID1795,INR,VPN Detected
TXN120687,CUST7432,2026-03-14 14:45:00,,Healthcare,Net Banking,Nagpur,MH,India,MACOS,New,Approved,No,1,Low,,3,6,RUPAY,MID8744,INR,Blacklisted
TXN142549,CUST5539,2026-09-06 02:00:48,767.8,grocery,DEBIT CARD,Nagpur,MH,India, iOS ,PREMIUM, Pending ,Yes,45,Medium,,6,6,visa,MID8922,INR,Trusted
TXN118892,CUST9032,2026-03-01 12:58:00,11020.15,Grocery,Wallet,Jaipur,RJ,India,iOS,Premium,Approved,No,3,Low,,7,0,visa,MID8862,INR,VPN Detected
TXN126590,CUST5579,2026-05-16 10:11:00,675.16,Gaming,UPI,Kolkata,WB,India,iOS,Regular,approved,No,9,Low,,0,3,Amex,MID8291,INR,Unknown
TXN119323,CUST3409,2026-05-20 19:13:00,924.0,Clothing,Debit Card,Jaipur,RJ,India,Android,New,Approved,No,3,Low,,4,1,RuPay,MID4845,INR,New IP
TXN129131,CUST4173,2026-09-19 14:04:00,2985.4,Gaming,Net Banking,Kolkata,WB,India,Android,Premium,Approved,No,9,Low,,5,0,RuPay,MID7262,,Unknown
TXN131312,CUST3206,2026-09-02 04:18:00,3527.64,Utilities,UPI,Mumbai,MH,India,Android,Premium,Approved,No,20,Low,Unusual Time,10,0,amex ,,INR,NEW IP
TXN104870,CUST8208,2026-01-17 12:12:00,451.73,Grocery,Credit Card,Nagpur,MH,India,Windows,Premium,Approved,No,8,Low,,6,2,Amex,MID3838,INR,New IP
TXN119432,CUST8418,2026-01-03 11:19:00,19029.44,Fuel,UPI,Jaipur,RJ,India,iOS,Premium,Approved,No,1,Low,,8,1,visa,MID8881,INR,Trusted
TXN100477,CUST5770,2026-04-04 03:42:00,11000.08,Healthcare,Wallet,Nashik,MH,India,Windows,New,Approved,No,37,Medium,Unusual Time; New Device,5,2,RUPAY,MID4132,INR,VPN Detected
TXN125705,CUST7323,2026-08-21 23:41:00,3077.97,Travel,UPI,Thane,MH,India,iOS,New,Approved,No,4,Low,,1,2,Amex,MID1478,INR,Blacklisted
TXN123129,CUST2477,2026-01-13 13:27:00,2623.84,Education,Debit Card,Chennai,TN,India,Windows,New,Approved,No,17,Low,New Device,4,5,RUPAY,MID8952,INR,trusted
TXN139895,CUST7298,2026-06-16 20:47:32,1045.89,Online Services,Credit Card,Kochi,KL,India,MACOS,REGULAR,Pending,No ,34,High,,2,3, Mastercard ,MID8566,INR,trusted
TXN119160,CUST4252,2026-07-12 15:55:00,3856.04,Grocery,UPI,Gurugram,HR,India,,Regular,Approved,No,31,Medium,New Device,8,5,Amex,MID1451,INR,Blacklisted
TXN117497,CUST4008,2026-08-11 23:58:00,2588.62,Grocery,Net Banking,Delhi,DL,India,Android,New,Approved,No,8,Low,,7,5,Visa,MID3431,INR,VPN Detected
TXN131199,CUST7571,2026-05-27 09:29:00,2447.78,Electronics,Net Banking,Jaipur,RJ,India,MacOS,Premium,Approved,No,15,Low,,1,3,Amex,MID2429,INR,Trusted
TXN126615,CUST7340,2026-06-19 04:45:00,9256.81,Gaming,Wallet,Ahmedabad,GJ,India,Android,NEW,Declined,Yes,40,Medium,Unusual Time,12,3,RUPAY,MID2816,INR,New IP
TXN130828,CUST4779,2026-09-03 16:32:00,4130.66,Gaming,UPI,Nagpur,MH,India,MacOS,Premium,Declined,No,32,Medium,Location Mismatch,5,3,amex ,MID6433,INR,NEW IP
TXN102693,CUST8390,2026-07-17 03:08:00,1210.9,Food & Dining,Credit Card,Delhi,DL,India,Windows, Regular ,Approved,No,11,Low,Unusual Time,7,5,Mastercard,MID6587,INR,trusted
TXN109101,CUST5164,2026-07-19 21:02:00,612.31,Travel,Credit Card,Noida,UP,India,Windows,REGULAR,Approved,No,15,Low,,7,4,Mastercard,MID7752,INR,
TXN105136,CUST6092,02-11-2026 02:38 AM,8261.4,Clothing,Wallet,Kolkata,WB,India,Windows,New,Blocked,Yes,63,High,Unusual Time,10,4,visa,MID3553,inr,New IP
TXN135500,CUST3753,,235.02,, Debit Card ,Lucknow,UP,India,Android, Regular ,APPROVED, yes ,60,Low,Unusual Time; Velocity Alert; Failed Authentication,4,6,Visa,MID5723,INR,VPN Detected
TXN134681,CUST9181,2026-01-29 10:27:00,624.22,Online Services,Net Banking,Jaipur,RJ,India,MacOS,Regular,Approved,No,1,Low,,7,2,RuPay,MID6900,INR,Blacklisted
TXN121123,CUST1801,2026-04-29 21:35:00,3834.83,education,Credit Card,Nagpur,MH,India,Windows,New,Approved,No,15,Low,,2,1,visa,MID5409,INR,trusted
TXN133849,CUST7633,2026-09-27 15:51:00,7971.06,Education,UPI,Pune,MH,India,iOS,Premium,Approved,No,4,Low,,3,2, Mastercard ,MID3063,INR,trusted
TXN120460,CUST1083,2026-03-26 21:40:00,1356.5,Grocery,UPI,Thane,MH,India,Android,New,Approved,No,13,Low,,9,3, Mastercard ,MID6829,INR,trusted
TXN130447,CUST7189,2026/02/24 19:02:00,2740.91,Online Services,UPI,,TS,India,MacOS,Premium,Declined,No,5,Low,,11,6,Mastercard,MID1807,INR,Trusted
